img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jean-baptiste-simeon-chardin_self-portrait-with-an-easel-1779.jpg,3174,0.7712,16.009,7.283,10.055,54.444,4.658,130.429,112.879,98.217,48.414,4.709,10.86,0.081,0.2745,0.5162,40.33,41.356,41.207,16.009,4.043,5.994,0.07985,0.1005,0.1633,59.017,8.625,0.02243,0.03683,9.353,0.4512,0.4481,0.4296,-2.66,-1.022,-0.8786,0.01849,1.761,2.712,0.8675,0.7718,0.0001483,88.882,4.363,4.319,0.000135,1.638e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jean-david_illustration-for-haggadah-of-pesach-1970.jpg,2845,0.9446,13.771,6.78,2.23,60.786,5.129,127.06,132.61,126.783,54.516,-2.931,2.527,0.2118,0.1213,0.5341,37.47,34.283,36.874,13.771,6.298,8.874,0.1537,0.1436,0.123,23.574,1.304,0.006512,-0.0003418,4.176,0.4177,0.4154,0.4252,-3.113,-1.857,-1.722,0.008148,1.155,2.377,0.7337,0.8105,0.0003696,96.973,4.523,4.502,0.0002584,2.073e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jean-david_vase-of-flowers.jpg,3298,0.7213,16.439,6.467,3.585,60.568,4.506,200.879,192.814,167.536,77.663,-1.325,13.774,0.1377,0.1725,0.7915,45.507,43.215,40.285,16.439,2.778,4.313,0.04602,0.0735,0.1736,8.09,11.824,0.05789,0.012,20.927,0.4283,0.4331,0.368,-2.442,-1.881,-1.55,0.001812,1.312,2.493,0.6765,0.7598,0.0002943,79.741,4.452,4.415,0.0002275,1.405e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jean-degottex_d-bris-xxii.jpg,2968,0.8714,17.831,6.945,8.321,227.414,5.082,191.112,172.978,154.468,71.464,4.326,12.568,0.1044,0.2275,0.7518,37.272,50.343,61.137,17.831,5.629,9.967,0.09992,0.1956,0.149,24.763,2.852,-0.009407,0.01072,5.164,0.6444,0.6484,0.7087,-2.15,-1.984,-1.637,0.0561,1.487,2.652,0.8656,0.8498,0.0009669,99.358,2.483,3.002,0.000187,4.508e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jean-dubuffet_portrait-of-armand-salacrou.jpg,3020,0.8437,12.054,5.444,2.812,53.612,3.783,225.207,208.04,192.636,84.351,3.693,10.03,0.08208,0.1566,0.8836,25.991,34.114,36.508,12.054,4.651,4.615,0.04552,0.1129,0.1022,1.312,9.859,0.01664,0.0464,8.166,0.4157,0.332,0.372,-2.42,-2.088,-1.774,0.005106,1.442,2.491,0.5083,0.7255,0.0003231,78.497,4.556,4.463,0.000366,1.552e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jean-fautrier_large-tragic-head-1942.jpg,3586,0.627,15.829,7.12,2.863,49.955,3.924,107.846,108.108,108.034,45.144,-0.1473,0.1858,0.1781,0.05173,0.4348,38.885,38.964,44.143,15.829,1.335,3.494,0.2465,0.03282,0.1668,42.54,4.347,-0.01954,0.009528,14.255,0.5588,0.3925,0.3833,-2.6,-1.891,-1.623,0.01309,1.401,2.505,0.459,0.7801,0.0008815,95.703,4.033,4.19,0.0003432,2.484e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jean-francois-millet_louise-antoinette-feuardent-1841.jpg,3069,0.8192,22.75,6.897,3.196,48.46,4.163,109.799,99.878,82.092,41.622,0.9984,10.915,0.1039,0.2564,0.4359,60.348,53.484,40.854,22.75,1.923,9.193,0.1651,0.09441,0.2295,16.692,19.369,-0.02098,0.09455,8.708,0.4092,0.2934,0.2499,-2.707,-1.982,-1.603,0.006354,1.265,2.503,0.6835,0.7422,0.000283,95.894,4.527,4.355,0.0001597,2.26e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jean-francois-millet_not_detected_189995.jpg,3086,1.233,19.203,7.623,7.245,98.21,6.241,132.181,130.646,116.196,53.74,-2.018,7.922,0.1996,0.1555,0.5329,53.021,48.204,42.557,19.203,3.442,5.948,0.1327,0.07826,0.2,25.821,11.974,-0.05751,-0.01664,8.642,0.5965,0.5998,0.5798,-2.45,-1.687,-1.371,0.004811,1.557,2.622,0.8469,0.8683,0.0001479,96.51,4.49,4.528,0.0001088,7.525e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jean-francois-millet_priory-at-vauville-normandy.jpg,3119,1.257,26.623,7.668,4.189,60.614,5.097,133.87,124.787,93.35,51.106,-1.355,18.445,0.1319,0.3519,0.5274,67.457,68.694,61.066,26.623,3.884,6.698,0.03903,0.1408,0.2652,49.471,27.095,-0.006621,0.1353,18.708,0.6271,0.4404,0.435,-2.713,-1.542,-1.405,0.003768,1.321,2.507,0.8809,0.8247,0.0002021,81.169,4.182,4.455,0.0001529,1.123e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jean-hey_st-anne-presenting-anne-of-france-and-her-daughter-suzanne-of-bourbon-right-wing-of-the-bourbon.jpg,4945,0.3879,21.329,7.461,4.29,102.208,5.9,99.658,74.244,47.715,33.181,7.271,20.209,0.1285,0.5636,0.4043,65.316,50.697,48.349,21.329,14.202,12.062,0.1141,0.2158,0.2427,68.132,8.362,0.02894,0.03017,22.295,0.473,0.4522,0.4256,-2.939,-1.799,-1.601,0.002135,1.442,2.461,0.8262,0.7996,0.0002324,88.721,4.194,4.298,0.0001685,2.368e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jean-hugo_les-deux-vaches-et-la-paysanne-1970.jpg,3813,1.759,19.049,7.229,3.419,60.956,6.303,126.264,137.51,114.971,55.682,-6.086,10.657,0.4067,0.3961,0.5939,55.899,47.573,71.598,19.049,7.66,25.855,0.2018,0.2265,0.2191,24.126,10.156,-0.01255,-0.0492,17.12,0.4412,0.3617,0.3221,-2.931,-1.78,-1.445,0.003491,1.32,2.402,0.8097,0.7782,0.000207,93.305,4.451,4.472,0.0002486,2.32e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jean-metzinger_landscape-1904.jpg,3062,1.216,19.181,7.551,4.079,122.921,7.249,96.387,92.07,81.295,38.543,0.05067,6.84,0.2122,0.2544,0.404,53.199,44.26,43.001,19.181,7.946,11.179,0.244,0.153,0.1993,27.136,1.933,-0.007143,0.006512,7.984,0.5348,0.4923,0.4669,-3.026,-2.033,-1.889,0.009226,1.347,2.389,0.7819,0.8509,0.0003325,98.392,4.449,4.485,0.0001474,1.236e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jimmy-ernst_sea-of-grass-1983.jpg,3031,1.193,13.6,7.076,10.567,74.69,6.636,94.966,141.655,98.889,54.942,-21.7355,16.919,0.3851,0.5214,0.5872,50.96,34.213,56.779,13.6,14.262,28.682,0.1404,0.201,0.1366,47.369,4.285,-0.008793,0.01954,8.265,0.7518,0.5305,0.529,-1.512,-1.576,-0.941,0.02015,1.652,2.713,0.7568,0.8126,0.0004191,92.359,3.738,4.259,0.0001462,1.261e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_jimmy-ernst_untitled-1950.jpg,3742,0.5856,24.528,7.218,4.82,116.227,5.702,169.492,165.938,157.063,67.295,0.1547,5.496,0.2236,0.1384,0.6765,60.149,64.725,71.082,24.528,4.641,8.752,0.1955,0.17,0.2374,32.803,2.862,-0.01085,-0.009322,16.415,0.428,0.4652,0.4131,-2.54,-2.239,-2.224,0.01051,1.154,2.415,0.7529,0.7955,0.0007426,96.806,3.097,3.515,0.000315,2.288e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joan-hernandez-pijuan_untitled-120-1999.jpg,3785,1.739,22.644,5.593,4.502,178.811,4.963,218.35,198.348,188.075,81.418,6.688,9.562,0.1204,0.1862,0.8586,37.093,71.981,72.737,22.644,15.798,9.671,0.1071,0.2658,0.1468,6.457,4.455,-0.02185,0.004342,20.817,0.4862,0.3512,0.3073,-2.283,-1.981,-1.723,0.04852,1.292,2.64,0.449,0.7036,0.001034,95.769,4.177,4.15,0.0004565,3.777e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joan-miro_may-1973.jpg,2766,0.9986,32.986,7.559,14.89,241.1,6.971,142.61,131.545,133.238,54.687,6.564,0.7235,0.7875,0.2589,0.6098,79.971,87.275,90.473,32.986,14.111,23.728,0.2265,0.24,0.3334,27.174,6.555,0.007959,-0.03179,4.762,0.5437,0.5395,0.5298,-2.404,-1.751,-1.155,0.0091,1.53,2.69,0.724,0.8341,0.0007316,99.049,4.423,4.507,0.0001447,1.283e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joan-miro_not_detected_227941.jpg,6426,3.65,23.675,6.858,4.79,84.397,5.213,119.556,122.769,137.661,51.784,3.685,-6.906,0.5889,0.3525,0.6103,64.588,63.041,69.134,23.675,16.396,20.531,0.1814,0.1941,0.2453,88.601,2.61,0.000793,0.01302,28.162,0.3974,0.438,0.3745,-2.802,-1.938,-1.851,0.04566,1.662,2.58,0.6631,0.7327,0.0005204,86.228,3.23,3.396,0.0002827,4.104e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joan-miro_portrait-of-v-nubiola.jpg,2905,1.102,26.939,7.867,18.937,196.844,7.42,111.265,94.102,76.996,40.293,5.423,12.036,0.05094,0.4103,0.4654,71.41,68.671,51.027,26.939,14.955,17.755,0.2259,0.2111,0.2758,42.952,17.41,0.02988,0.08177,12.335,0.5485,0.5498,0.5402,-2.544,-1.224,-1.276,0.007143,1.67,2.736,0.8662,0.8558,0.0001765,95.803,4.489,4.487,0.0001109,1.051e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joan-mitchell_untitled-1964.jpg,3192,0.7635,27.949,7.506,6.044,86.083,6.662,112.269,127.105,121.256,50.857,-4.86,1.194,0.3374,0.3446,0.5335,83.722,70.147,62.263,27.949,4.807,14.797,0.2099,0.263,0.2642,50.69,11.561,-0.03039,0.04917,15.23,0.5544,0.4911,0.48,-2.672,-1.605,-1.245,0.004238,1.303,2.566,0.791,0.8233,0.0002021,91.841,4.537,4.404,0.0001307,1.765e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joan-mitchell_untitled-1987.jpg,3494,1.528,17.849,6.616,5.224,108.287,6.679,193.333,203.94,171.483,80.523,-6.679,14.178,0.3396,0.2778,0.8324,62.112,45.621,70.278,17.849,9.593,27.704,0.1885,0.2944,0.1735,3.165,9.323,-0.04593,-0.007959,17.823,0.4953,0.4816,0.4639,-2.623,-1.57,-1.272,0.005432,1.429,2.475,0.6473,0.8143,0.0003292,91.204,4.568,4.541,0.0001713,1.84e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joaqun-sorolla_almond-trees-in-asis.jpg,3931,1.844,24.963,7.752,6.424,103.025,5.618,128.659,110.569,92.293,46.799,4.688,13.017,0.1087,0.3359,0.5139,65.194,61.247,60.481,24.963,6.213,10.708,0.1249,0.1815,0.2574,29.093,17.744,-0.008827,0.08828,22.901,0.5068,0.4833,0.484,-2.312,-2.043,-1.896,0.004628,1.486,2.592,0.8149,0.8422,0.0001486,94.199,4.506,4.523,0.0001223,1.129e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joaqun-sorolla_field-in-asturias-1903.jpg,3361,1.432,17.602,7.285,5.774,89.311,6.054,74.895,91.521,51.631,35.99,-13.5039,20.018,0.2858,0.4632,0.3591,47.515,43.724,30.795,17.602,3.666,14.698,0.1009,0.1358,0.1716,52.538,8.62,-0.02552,-0.03473,11.016,0.5972,0.5984,0.578,-2.172,-1.787,-1.479,0.01466,1.458,2.561,0.8487,0.811,0.0003118,92.908,3.645,3.817,0.0001204,1.038e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joaqun-sorolla_girl-with-flowers.jpg,2780,1.012,18.752,7.341,5.397,73.023,5.725,154.941,121.269,94.781,53.067,9.882,18.751,0.0583,0.3675,0.61,57.753,44.78,35.151,18.752,7.101,16.914,0.08919,0.1776,0.2232,19.961,5.26,-0.009299,0.0246,6.337,0.5145,0.4768,0.4473,-2.67,-1.642,-1.202,0.01451,1.417,2.559,0.8457,0.8194,0.0001889,94.526,4.561,4.499,0.0001489,1.498e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joaqun-sorolla_lighthouse-walk-at-biarritz-1906.jpg,5242,2.793,20.547,7.444,2.792,83.879,6.145,150.724,146.193,124.691,59.971,-0.9135,12.562,0.1848,0.2929,0.6113,47.744,53.427,71.779,20.547,5.166,16.655,0.2081,0.27,0.1949,20.026,16.372,-0.0158,-0.08032,25.267,0.4234,0.4517,0.3803,-2.598,-2.121,-2.196,0.006991,1.237,2.414,0.7971,0.8044,0.0003065,92.484,4.415,4.452,0.0001742,1.934e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joaqun-sorolla_on-the-beach-valencia-1905.jpg,3039,1.199,27.734,7.236,5.815,93.643,5.557,178.818,161.807,140.171,66.425,3.807,13.817,0.09324,0.2755,0.709,70.327,71.718,75.593,27.734,7.21,15.75,0.1141,0.2352,0.2713,13.55,25.94,-0.02806,-0.1266,14.68,0.4839,0.2123,0.1853,-2.472,-1.869,-1.397,0.008187,1.469,2.533,0.4939,0.814,0.0003951,86.781,4.276,4.46,0.0003249,2.007e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joaqun-sorolla_on-the-coast-of-valencia-1898.jpg,3463,1.506,24.766,7.496,5.58,112.118,6.427,129.476,136.845,124.853,55.21,-3.923,5.562,0.3883,0.2763,0.5838,65.328,61.697,68.674,24.766,4.976,19.203,0.2181,0.156,0.2668,14.805,18.382,0.001682,-0.0919,9.935,0.4909,0.3176,0.3228,-2.394,-1.985,-1.746,0.005671,1.373,2.522,0.5538,0.8158,0.0004866,87.739,3.89,4.269,0.0001897,2.008e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joaqun-sorolla_portrait-of-clothilde-1891.jpg,3186,1.305,20.597,7.548,5.277,97.21,6.573,118.422,116.862,104.95,48.257,-1.559,6.853,0.1871,0.1634,0.4795,55.207,51.479,51.41,20.597,5.246,7.392,0.1714,0.116,0.2073,38.012,6.702,-0.00388,0.03329,10.365,0.4579,0.4765,0.445,-2.504,-1.915,-1.535,0.005648,1.425,2.487,0.777,0.8466,0.0003104,97.503,4.344,4.439,0.0001496,1.173e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joaqun-sorolla_the-bath-javea-1905.jpg,3356,1.428,18.352,7.49,6.178,110.962,5.908,127.094,112.155,85.474,47.471,1.997,16.643,0.1093,0.3296,0.504,51.221,45.509,37.979,18.352,5.227,12.915,0.1281,0.1598,0.1954,22.847,11.733,0.002533,-0.05861,10.386,0.5722,0.5628,0.5393,-2.232,-1.94,-1.679,0.009685,1.489,2.564,0.8284,0.8383,0.0003296,96.235,3.83,4.156,0.0001178,1.234e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joaqun-sorolla_the-coast-near-san-sebastian-1918.jpg,3389,1.454,19.137,7.594,4.929,102.044,6.715,146.979,144.363,127.176,59.238,-1.223,9.333,0.1379,0.2445,0.6099,50.33,50.408,49.667,19.137,6.786,17.102,0.1988,0.136,0.1863,33.755,14.377,-0.008964,-0.07133,11.877,0.5923,0.4372,0.4366,-2.586,-1.919,-1.731,0.003926,1.426,2.534,0.6477,0.8419,0.0003055,95.319,4.065,4.346,0.0001212,1.064e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joaqun-sorolla_valencia-landscape-1894.jpg,3426,1.479,18.734,7.371,6.229,93.548,5.867,125.478,122.475,91.071,50.351,-4.298,17.71,0.1755,0.3094,0.509,55.532,46.169,45.581,18.734,5.64,7.926,0.07424,0.1181,0.2046,42.99,10.168,-0.03571,0.03618,16.967,0.4567,0.4505,0.5143,-2.235,-1.876,-1.606,0.01324,1.533,2.602,0.7531,0.8326,0.0002375,94.391,3.776,4.168,0.0001158,1.169e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_joe-goode_environmental-impact-1981.jpg,3365,1.435,29.912,7.062,6.656,91.645,5.081,159.184,111.719,121.876,53.803,28.758,3.414,0.0196,0.5986,0.7569,94.706,86.412,76.884,29.912,21.372,45.074,0.2404,0.343,0.1906,62.045,8.545,-0.04211,0.007236,17.453,0.3768,0.6264,0.3751,-2.408,-1.781,-1.217,0.01564,1.495,2.52,0.6986,0.7599,0.0005168,90.866,3.689,4.022,0.0002792,3.446e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_johan-christian-dahl_megalith-grave-in-winter-1825.jpg,3308,1.394,26.69,7.661,15.926,159.002,6.806,149.389,143.394,144.153,58.844,2.545,0.5315,0.8902,0.1461,0.6131,69.717,65.596,69.176,26.69,3.246,9.478,0.2807,0.1206,0.2777,11.329,10.404,0.03998,-0.03329,13.125,0.5127,0.4845,0.4188,-2.14,-1.617,-1.008,0.005524,1.676,2.754,0.7447,0.8579,0.0002058,94.993,4.393,4.524,0.0001375,1.226e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_johannes-sveinsson-kjarval_land-and-air-1965.jpg,3610,0.6203,15.56,7.437,3.382,86.798,5.324,135.07,124.267,110.759,52.291,1.854,8.963,0.09911,0.198,0.5328,41.507,38.256,38.986,15.56,3.292,5.683,0.08125,0.1166,0.1598,16.799,12.153,0.008683,-0.06014,21.159,0.6069,0.5286,0.5017,-2.542,-1.978,-1.839,0.01211,1.421,2.522,0.7791,0.8666,0.0001776,90.945,4.535,4.553,0.0001315,9.675e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-atkinson-grimshaw_bowder-stone-borrowdale.jpg,3224,1.333,26.099,7.54,4.514,97.455,7.143,135.584,128.173,123.966,53.122,2.831,3.893,0.94,0.2485,0.5568,64.176,67.199,77.481,26.099,6.435,13.078,0.2484,0.2043,0.2598,37.975,21.15,0.05103,0.09262,19.708,0.5254,0.2542,0.2551,-2.703,-1.954,-1.635,0.002156,1.394,2.522,0.5724,0.8497,0.0004496,92.435,4.146,4.356,0.0002593,1.599e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-atkinson-grimshaw_the-heron-s-haunt.jpg,3457,1.501,22.441,6.979,5.916,39.915,4.56,125.378,110.071,76.823,46.181,0.9929,20.622,0.1143,0.4114,0.4918,61.017,57.774,45.292,22.441,4.072,6.66,0.02436,0.09905,0.2392,64.118,20.924,-0.009398,0.1042,23.71,0.6172,0.2442,0.2456,-2.598,-1.504,-0.9639,0.04311,1.532,2.607,0.3621,0.7665,0.0003884,76.838,3.767,3.987,0.0002369,1.854e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-atkinson-grimshaw_the-lighthouse-at-scarborough.jpg,3548,1.567,20.091,7.51,12.472,65.322,4.785,124.382,129.145,77.239,51.753,-9.909,27.219,0.1738,0.4446,0.5166,45.215,51.893,36.965,20.091,6.404,7.811,0.0388,0.1198,0.1924,11.358,11.241,0.04109,-0.03835,14.275,0.4943,0.4994,0.4373,-2.102,-1.229,-0.791,0.02823,1.665,2.628,0.718,0.8148,0.000215,91.241,4.184,4.423,0.0001269,1.159e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-constable_country-road.jpg,3437,1.487,18.462,7.507,4.981,103.79,5.912,112.824,66.991,61.569,33.218,19.45,11.337,1.0,0.5488,0.4424,47.076,46.759,26.664,18.462,6.654,12.134,0.0644,0.1268,0.1846,43.247,11.304,0.009489,0.05572,17.862,0.5498,0.5734,0.5569,-2.707,-1.895,-1.768,0.01006,1.414,2.519,0.8753,0.8606,0.0001877,93.635,4.488,4.527,0.0001226,8.036e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-constable_view-of-salisbury-cathedral-from-the-bishop-s-grounds.jpg,3157,1.284,20.599,7.664,13.25,104.79,4.415,131.437,113.318,78.507,47.943,2.703,21.986,0.1089,0.471,0.5155,49.228,52.556,56.385,20.599,3.669,10.691,0.02365,0.2493,0.1931,34.543,5.175,0.01155,0.02315,12.592,0.569,0.593,0.5441,-2.137,-1.319,-0.9825,0.004363,1.683,2.728,0.8555,0.8589,0.0001418,96.03,4.518,4.526,0.000108,8.597e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-constable_view-towards-dedham-1808.jpg,3944,1.854,22.095,7.169,5.824,39.813,4.67,146.566,113.858,70.443,49.386,7.708,28.234,0.08346,0.5107,0.5748,58.408,54.969,32.807,22.095,6.815,13.453,0.03842,0.1163,0.229,18.698,15.545,-0.01639,-0.07598,18.444,0.5675,0.4961,0.4603,-2.738,-1.175,-0.9044,0.02796,1.203,2.694,0.8693,0.7909,0.0002127,87.339,4.035,4.194,0.0001443,1.202e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-crome_woman-in-a-turban.jpg,3159,0.7777,18.525,7.468,3.542,42.051,5.493,86.003,74.533,58.875,31.905,2.456,11.2,0.133,0.4363,0.3542,54.221,42.302,39.455,18.525,7.597,7.155,0.1493,0.1846,0.1927,35.754,13.019,-0.02098,0.06162,12.159,0.5534,0.4395,0.4278,-2.831,-1.767,-1.42,0.02563,1.472,2.516,0.8504,0.7503,0.0001797,93.514,4.484,4.227,0.0001279,1.659e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-crome_yarmouth-harbour-evening-1817.jpg,3719,1.691,19.081,7.022,3.932,44.444,6.181,141.76,149.385,123.651,59.993,-7.099,12.586,0.2317,0.196,0.5938,45.684,49.116,42.159,19.081,3.929,9.049,0.09331,0.09324,0.1902,6.15,14.577,-0.04429,-0.05789,19.668,0.4321,0.3651,0.3116,-2.692,-1.65,-1.184,0.01904,1.454,2.59,0.5417,0.7487,0.0002471,78.868,4.182,4.29,0.0001698,1.787e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-duncan-fergusson_before-a-caf-paris-1907.jpg,3156,1.284,19.127,7.452,8.084,124.578,6.273,150.135,125.902,107.406,54.186,6.76,13.938,0.1004,0.3144,0.6011,58.743,47.484,43.681,19.127,12.014,10.143,0.1393,0.1735,0.216,16.049,3.336,-0.001127,0.01664,8.381,0.5264,0.4651,0.4501,-2.54,-1.822,-1.205,0.01277,1.516,2.535,0.7822,0.8575,0.0002734,97.422,4.298,4.496,0.0001445,1.338e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-everett-millais_self-portrait.jpg,3322,0.7124,14.329,7.089,3.191,44.984,3.866,96.757,69.184,19.497,31.007,6.5,31.766,0.1085,0.7908,0.3795,44.526,31.312,11.23,14.329,5.22,13.304,0.01504,0.08449,0.1746,23.659,13.261,-0.02388,0.06186,9.609,0.5451,0.453,0.4504,-2.938,-1.558,-1.324,0.00651,1.41,2.484,0.8457,0.7803,0.000197,96.623,4.504,4.424,0.0001921,1.296e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-everett-millais_the-princess-in-the-tower.jpg,3812,0.5687,17.557,6.926,5.098,59.15,4.822,62.166,47.411,19.342,19.971,3.053,17.877,0.1175,0.6098,0.2445,51.129,39.766,13.781,17.557,5.606,16.628,0.04232,0.1627,0.2,68.11,7.477,0.0152,-0.03416,19.061,0.5398,0.3776,0.363,-2.869,-1.698,-1.326,0.006725,1.505,2.406,0.8455,0.792,0.0001432,92.052,4.464,4.399,0.0001303,1.371e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-french-sloan_dust-storm-fifth-avenue-1906.jpg,2952,1.136,23.869,7.641,12.161,104.145,6.442,107.614,105.105,76.09,43.027,-3.362,16.0,0.2255,0.364,0.4478,69.697,58.914,48.431,23.869,5.448,16.91,0.1772,0.1717,0.2524,49.325,12.157,0.0006369,-0.06078,5.097,0.5314,0.4209,0.4051,-2.531,-1.32,-1.012,0.01546,1.634,2.677,0.9028,0.8129,0.0002132,95.72,3.921,4.285,0.0001028,1.498e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-french-sloan_grassy-dunes-gloucester-1914.jpg,3004,1.174,16.053,7.221,6.807,72.002,5.397,191.768,179.189,112.211,72.713,-2.49,34.515,0.183,0.4865,0.7661,35.118,44.597,85.745,16.053,5.952,27.662,0.1629,0.3315,0.1456,30.939,24.95,-0.02466,-0.1223,9.964,0.524,0.3534,0.3369,-2.562,-1.24,-1.117,0.005844,1.551,2.618,0.6547,0.7551,0.0003555,92.797,4.145,4.259,0.0002149,1.882e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-french-sloan_threshing-floor-santa-fe-1924.jpg,3110,1.25,21.833,7.594,10.381,138.599,7.033,151.466,132.843,119.794,56.49,6.255,10.202,0.0532,0.3348,0.6372,64.074,56.495,61.753,21.833,12.252,18.992,0.2387,0.2016,0.2308,33.861,3.074,-0.002315,0.0152,10.926,0.6072,0.4681,0.4525,-2.429,-1.568,-1.235,0.002212,1.612,2.656,0.8022,0.8484,0.000259,97.761,4.307,4.487,0.0001189,1.338e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-henry-twachtman_canal-venice.jpg,3602,1.606,19.349,7.589,22.49,67.451,5.339,107.986,89.124,82.187,38.784,6.865,6.963,0.0202,0.2884,0.4239,47.527,46.729,45.276,19.349,3.509,7.233,0.06703,0.1785,0.1866,24.565,14.773,0.01802,0.07164,19.87,0.5298,0.5185,0.5002,-2.305,-0.8772,-0.4678,0.02849,1.858,2.798,0.8737,0.8419,8.879e-05,96.406,4.355,4.499,9.264e-05,1.106e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_2\artemis_john-henry-twachtman_the-white-bridge-1.jpg,3054,0.8266,19.444,7.654,18.278,93.13,7.269,107.373,132.065,119.46,52.496,-10.7396,4.116,0.4121,0.2979,0.5477,49.27,50.063,56.264,19.444,10.66,15.482,0.1698,0.1483,0.2059,32.316,4.077,0.01447,-0.01435,10.319,0.6057,0.5341,0.5195,-2.449,-0.8694,-0.8322,0.01097,1.791,2.723,0.8479,0.8444,0.0001103,96.081,4.314,4.477,0.000101,1.134e-05,
