img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\01d5b6ba_44dc_4918_8404_31f99c23a5bc.png,1024,1.0,22.759,7.404,4.763,50.322,4.75,125.421,107.769,77.096,45.632,2.692,19.418,0.09411,0.432,0.492,56.491,56.058,45.802,22.759,4.62,10.189,0.06432,0.2036,0.2212,18.598,6.721,-0.01953,-0.02734,5.179,0.3855,0.3322,0.2999,-3.132,-1.405,-1.543,0.01072,1.294,2.398,0.6568,0.7317,0.0004407,94.76,4.025,4.122,0.0002049,2.69e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\01e67424_6574_44ba_9308_2dbc7b7eb8b9.jpg,1088,1.125,24.919,7.74,8.738,105.501,5.842,115.137,73.339,72.667,35.273,17.743,8.52,0.993,0.499,0.4518,62.375,64.189,55.856,24.919,10.622,9.86,0.06068,0.2503,0.2447,46.12,11.217,-0.0191,0.05273,15.621,0.4775,0.4724,0.4481,-2.796,-1.412,-1.321,0.009727,1.347,2.441,0.6962,0.8133,0.0004919,94.898,4.4,4.481,0.0001848,1.935e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\01e76dac_2c1f_4722_b2a4_299b39dd2e1e.jpg,1216,0.7273,20.325,7.36,1.026,22.253,5.736,110.562,79.978,67.333,36.351,11.739,12.884,0.04064,0.451,0.4343,48.775,52.649,49.497,20.325,7.798,9.488,0.06538,0.2014,0.1903,59.75,8.075,-0.03125,-0.02557,20.992,0.4886,0.4812,0.4337,-3.068,-1.617,-1.444,0.04361,0.8658,2.007,0.5277,0.6427,0.001109,80.602,3.98,2.394,0.0006916,1.66e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\01e9eb23_c856_41dc_ba9f_3121c1a1f354.jpg,1216,0.7273,20.457,7.602,3.117,45.377,3.683,118.478,101.585,87.166,43.447,4.403,10.605,0.07633,0.3193,0.4646,51.665,50.357,47.44,20.457,3.016,3.156,0.01972,0.1663,0.2026,49.08,7.149,0.02344,-0.02699,15.07,0.401,0.2398,0.2147,-2.96,-1.502,-1.435,0.02106,1.189,2.249,0.3657,0.6501,0.001002,93.462,4.375,4.134,0.0003957,3.723e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\01f38ed2_8036_458a_b39e_65d884b2b680.jpg,1024,1.0,18.512,7.453,8.183,97.442,7.69,153.714,141.739,141.392,60.923,8.115,2.97,0.9797,0.4019,0.711,61.392,58.304,33.231,18.512,25.28,23.337,0.2491,0.2007,0.1746,35.833,4.454,-0.005859,-0.02148,4.207,0.4555,0.4171,0.3983,-2.957,-1.596,-1.282,0.1152,1.397,2.433,0.5811,0.776,0.0005614,98.577,4.47,4.492,0.0001917,2.062e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\0204325d_c042_4aa5_93ac_cdaabd4b1b11.jpg,1024,1.0,31.585,7.704,10.594,129.335,6.317,116.658,120.538,128.508,49.341,2.742,-4.575,0.5987,0.4011,0.557,86.093,81.153,80.208,31.585,7.37,17.642,0.2629,0.3215,0.29,41.745,19.077,-0.09375,0.01758,13.553,0.4038,0.4016,0.3681,-2.804,-1.282,-1.324,0.01063,1.384,2.469,0.5692,0.7664,0.0008671,96.309,3.729,3.899,0.0003142,3.476e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\020e6cfa_d31c_4e78_a485_635e80bf832b.jpg,1280,0.6667,23.123,7.661,11.617,106.622,6.748,95.497,76.766,52.794,33.648,4.929,17.423,0.1024,0.5778,0.4021,64.407,57.513,55.154,23.123,16.782,12.873,0.1285,0.2524,0.2412,63.02,6.102,-0.01953,0.02344,13.043,0.5697,0.4848,0.4616,-2.483,-1.275,-1.267,0.01008,1.539,2.48,0.6891,0.8234,0.0003286,89.298,4.344,4.392,0.0001017,1.675e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\020ed25b_0bba_497f_953d_daa392b99b72.jpg,1536,2.0,15.469,7.258,7.327,67.233,5.411,116.527,106.842,49.782,45.533,-4.244,33.26,0.1728,0.5902,0.4992,52.635,42.195,27.633,15.469,22.794,13.462,0.06351,0.1895,0.2026,45.501,4.454,-0.01367,0.01758,19.343,0.3808,0.3493,0.3106,-2.619,-1.105,-1.189,0.0247,1.411,2.507,0.506,0.7649,0.0005871,96.596,4.112,4.342,0.000398,1.98e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02107acb_8e6d_4864_bbca_250eeb9f947b.jpg,1024,1.0,17.219,6.877,5.902,71.928,5.157,107.383,147.733,132.077,59.933,-2.34,2.47,0.2992,0.71,0.7573,80.802,48.89,82.86,17.219,14.901,52.433,0.2838,0.2289,0.1962,60.91,6.064,-0.007812,0.0293,3.338,0.3959,0.3279,0.298,-3.063,-1.632,-1.387,0.05823,1.164,2.415,0.5709,0.6428,0.0007196,90.239,4.487,4.365,0.0004426,3.898e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\021ad4ee_0ed7_4615_a524_414ee7204500.png,1024,1.0,14.162,7.315,13.789,101.315,5.008,100.971,72.788,43.043,32.947,8.48,21.809,0.08014,0.5922,0.396,36.709,33.686,27.12,14.162,5.698,10.315,0.03193,0.1513,0.144,28.703,4.022,-0.009766,-0.01758,4.291,0.5795,0.5623,0.5235,-2.325,-1.188,-1.028,0.03398,1.725,2.698,0.8471,0.8426,0.0002334,99.095,4.562,4.544,0.0001031,1.182e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\021d459a_7287_423e_8431_c5675e9786ef.jpg,1024,1.0,12.747,6.713,3.591,48.699,5.342,96.992,139.503,136.069,54.811,-14.793,-2.83,0.4889,0.3381,0.5682,27.674,33.847,30.643,12.747,9.147,8.822,0.07035,0.09981,0.1289,2.86,4.315,-0.001953,0.02148,2.914,0.4038,0.4039,0.3654,-3.076,-1.56,-1.384,0.04029,1.372,2.364,0.5485,0.6689,0.0004464,83.178,4.278,4.333,0.0003739,1.489e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02237167_6cb6_42b2_9b37_23f8983a5c9b.jpg,1024,1.0,23.08,6.119,11.585,104.631,4.936,118.267,95.619,106.276,45.11,10.589,1.747,0.9298,0.3414,0.5246,71.495,67.369,66.342,23.08,24.419,20.883,0.2379,0.4034,0.2663,87.548,3.926,-0.001953,-0.01953,7.061,0.7422,0.4502,0.429,-2.643,-1.199,-1.239,0.009443,1.431,2.546,0.5885,0.7767,0.0009543,82.585,3.376,3.86,0.0001974,2.668e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02246674_08a1_4d49_8099_7726e0e54a0f.jpg,1280,1.5,24.432,7.749,10.067,122.285,6.895,117.748,88.893,115.111,40.798,17.559,-10.5957,0.8339,0.3914,0.5014,68.458,61.515,50.691,24.432,10.676,13.646,0.1255,0.2066,0.2431,47.551,10.706,0.04036,0.03516,20.064,0.4726,0.4648,0.4458,-2.574,-1.586,-1.309,0.008995,1.452,2.473,0.7263,0.809,0.0004986,93.912,4.421,4.459,0.0001558,2.063e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02246fcf_2890_4d80_b8af_18c8b285563b.jpg,1216,1.375,21.357,7.643,6.413,74.254,7.267,92.475,81.397,87.604,36.222,7.842,0.0184,0.8986,0.4391,0.4392,61.443,55.078,51.027,21.357,19.252,12.88,0.2869,0.2331,0.2318,45.2,6.737,-0.005682,0.0332,14.031,0.3998,0.3407,0.3256,-2.574,-1.335,-1.266,0.005939,1.371,2.395,0.5762,0.7767,0.0004308,95.003,4.552,4.485,0.0001924,2.122e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02306df7_5bfc_48d2_8618_36614ec4337e.jpg,1024,1.0,26.089,7.896,8.259,88.116,5.737,103.178,112.589,136.223,46.252,2.481,-14.1474,0.6271,0.2932,0.5364,61.989,66.617,68.215,26.089,6.597,7.578,0.06542,0.1197,0.2659,44.144,4.297,0.02148,0.0,9.455,0.3107,0.3566,0.3409,-2.659,-1.293,-1.245,0.01711,1.37,2.45,0.5496,0.7837,0.0007809,93.21,4.491,4.457,0.000378,2.741e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\023deb72_3679_421b_84a8_e2cddd6f8b68.jpg,1024,1.0,14.812,7.305,0.8726,16.434,6.754,122.361,139.889,122.441,56.498,-7.701,7.266,0.3505,0.3385,0.5922,50.873,39.736,30.253,14.812,10.606,17.713,0.2205,0.1501,0.1531,40.635,12.944,-0.005859,-0.06445,7.829,0.5736,0.3911,0.3287,-3.029,-1.614,-1.453,0.001606,0.8193,2.005,0.5699,0.6997,0.001115,95.007,3.603,2.425,0.0007995,9.034e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\0257d0e6_8b46_48b6_b1ac_8710a050eff1.png,1664,1.0,31.331,7.735,10.899,183.919,6.223,120.6,113.674,106.725,46.666,2.114,4.692,0.6798,0.2591,0.5004,81.263,77.312,72.897,31.331,5.398,12.511,0.3061,0.1786,0.3111,25.966,9.335,0.009615,-0.04567,5.844,0.453,0.4331,0.4289,-2.815,-1.599,-1.263,0.009832,1.406,2.625,0.532,0.7923,0.0008072,99.03,4.337,4.423,0.0002435,2.167e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\0262a4f6_7088_47ec_acab_881b0e38c3b2.png,1024,1.0,32.067,7.702,26.668,234.189,7.048,67.864,120.398,99.587,45.974,-16.0039,6.832,0.4762,0.6445,0.5133,76.278,86.169,70.589,32.067,23.093,20.121,0.1937,0.2467,0.3254,31.713,0.3906,0.0,-0.001953,5.075,0.6459,0.5579,0.5416,-2.655,-1.428,-1.156,0.09265,1.721,2.752,0.7797,0.8428,0.0004364,99.132,4.31,4.499,0.0001259,1.25e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02753d87_708e_419e_b1ea_d4925b1da348.jpg,1280,0.6667,27.673,6.142,7.885,101.98,1.743,154.811,154.191,155.218,62.426,0.4739,-0.5028,0.9081,0.02259,0.6093,69.028,69.754,68.811,27.673,0.9121,1.233,0.1339,0.05036,0.2693,23.91,5.963,-0.02539,0.01562,14.387,0.4637,0.3891,0.3337,-2.797,-1.535,-1.33,0.003537,1.195,2.437,0.6064,0.7982,0.0005054,94.463,4.246,4.332,0.0004199,1.788e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\027742cb_8a57_46e3_87b2_dbe7db41d0e6.jpg,2176,2.091,21.186,7.676,7.975,72.269,6.505,92.07,88.925,73.487,36.85,-0.8395,9.158,0.1947,0.3057,0.3835,54.383,51.813,47.652,21.186,6.278,11.288,0.1974,0.2357,0.2173,45.913,12.514,-0.01359,0.06108,24.575,0.5626,0.4718,0.4567,-2.549,-1.191,-1.188,0.01054,1.435,2.47,0.7144,0.8007,0.0001839,91.532,4.302,4.427,0.0001248,1.497e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02776284_de11_4605_85b5_69548e027d74.jpg,1024,1.0,11.364,7.448,0.9438,16.667,6.472,108.263,63.022,102.816,33.635,26.42,-14.711,0.8311,0.4754,0.4611,39.864,26.26,18.587,11.364,13.089,11.122,0.09902,0.1579,0.128,28.501,7.37,-0.03125,0.01953,5.979,0.5884,0.5377,0.4467,-3.048,-1.589,-1.458,0.005135,0.7255,2.026,0.6021,0.6849,0.001173,92.445,4.038,3.243,0.0007125,4.436e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\0278e2b8_7dce_4604_8419_f3105a236a00.jpg,1216,0.7273,23.473,7.413,6.333,82.286,4.953,123.336,138.911,173.154,56.976,3.418,-19.7386,0.602,0.3321,0.687,57.994,59.969,65.32,23.473,7.475,15.167,0.1086,0.1823,0.2487,23.043,7.352,-0.02148,0.02983,12.134,0.3979,0.3393,0.3629,-2.486,-1.351,-1.205,0.007595,1.378,2.553,0.4613,0.6824,0.001094,89.879,3.678,3.979,0.0005631,2.487e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\029156d2_3c91_4e09_8515_43a1fd60e30e.jpg,1280,0.6667,41.041,6.746,46.49,308.618,2.572,130.967,131.26,130.697,52.138,-0.2079,0.2503,0.0621,0.06353,0.5158,103.511,103.555,103.439,41.041,0.6046,0.6903,0.1706,0.1984,0.406,28.727,3.168,-0.01562,-0.002604,12.509,0.6827,0.6923,0.6641,-1.766,-0.8842,-0.8232,0.005734,1.845,2.973,0.7885,0.8946,0.0005043,97.952,3.623,4.152,0.0002262,1.114e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\0291e890_195c_49b2_997d_2f050bcd8e86.jpg,1792,1.333,24.265,7.745,26.501,185.596,7.275,106.134,126.032,100.575,52.501,-2.154,10.043,0.3104,0.6672,0.6725,68.131,75.139,64.933,24.265,35.76,49.991,0.2749,0.2119,0.2214,28.929,3.206,0.01465,-0.00651,8.044,0.5986,0.6122,0.5843,-1.832,-1.111,-0.915,0.001825,1.734,2.797,0.8608,0.871,0.0002687,99.393,4.537,4.547,7.971e-05,1.055e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\0292d7a3_ddda_48c1_8ce3_acc217cdb1c6.jpg,1024,1.0,22.729,7.738,10.1,81.861,6.723,94.477,128.921,131.813,51.189,-8.45,-5.556,0.5335,0.4488,0.5823,48.574,63.257,52.327,22.729,16.862,18.561,0.1464,0.162,0.2135,35.298,14.71,0.01367,-0.07227,9.022,0.3977,0.3412,0.3768,-2.458,-1.254,-1.121,0.04413,1.443,2.5,0.5363,0.7782,0.0003521,92.143,4.541,4.431,0.0002274,2.406e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02938b82_27de_403f_8dd5_780a4840d4a6.jpg,1024,1.0,17.525,7.447,7.822,79.21,7.335,119.34,85.294,89.128,39.953,14.742,4.434,0.001284,0.4353,0.4907,57.288,40.535,53.302,17.525,17.08,16.594,0.163,0.1879,0.2183,40.436,12.334,0.01172,0.06055,10.61,0.5198,0.499,0.4709,-2.717,-1.401,-1.157,0.0688,1.399,2.285,0.847,0.8314,0.0001637,92.731,4.578,4.565,0.0001345,1.059e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\029a57c2_de0e_43a1_9b0f_0baa492b6d0e.jpg,1024,1.0,17.242,7.15,5.125,65.307,5.272,115.439,111.659,112.109,47.107,2.157,0.5097,0.6394,0.1626,0.4848,44.468,45.36,43.038,17.242,6.646,9.868,0.183,0.1809,0.171,28.174,11.745,-0.05859,0.003906,7.248,0.3407,0.3411,0.2882,-3.118,-1.698,-1.348,0.07505,1.335,2.458,0.4732,0.7378,0.0004484,91.691,4.485,4.465,0.0003349,1.783e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\029fe4d3_e900_4158_a993_01a1a674667c.jpg,1216,0.7273,31.395,7.815,10.915,145.985,6.875,120.285,99.44,86.674,42.63,7.455,9.843,0.9991,0.4967,0.4894,75.151,83.615,52.298,31.395,13.259,18.287,0.1713,0.2634,0.297,32.743,5.979,-0.001953,0.02983,10.765,0.4113,0.3778,0.341,-2.904,-1.607,-1.431,0.01061,1.426,2.506,0.6553,0.7586,0.0006177,97.127,4.308,4.334,0.000198,2.752e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02ab3569_f2c7_4496_81c9_6f3d94b9af9a.jpg,1344,1.625,24.094,7.737,11.868,118.806,6.546,105.507,80.539,75.449,35.785,10.113,6.888,0.9661,0.3654,0.4245,65.273,58.958,46.63,24.094,8.985,12.811,0.1491,0.1865,0.2505,39.804,16.748,-0.01683,0.08203,21.645,0.5415,0.5343,0.5117,-2.391,-1.397,-1.166,0.00281,1.498,2.586,0.7425,0.8514,0.0002229,96.529,4.49,4.528,0.0001075,1.011e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02ad0c9d_a773_4d72_be02_9b6c1810eb98.jpg,1024,1.0,21.874,7.717,4.613,49.854,5.098,117.875,96.39,52.456,41.391,3.336,27.641,0.1161,0.614,0.4628,53.594,56.164,42.903,21.874,10.694,10.182,0.0385,0.2189,0.2098,34.725,23.828,0.02148,0.1172,12.335,0.4275,0.3725,0.3135,-2.955,-1.522,-1.375,0.009382,1.114,2.404,0.6581,0.7917,0.000392,90.171,4.509,4.478,0.0001892,2.021e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02b69cb9_9391_48b7_879d_1ea2ee09595d.jpg,1024,1.0,32.132,7.855,14.853,163.351,7.43,78.247,127.31,129.452,49.699,-8.312,-5.435,0.5773,0.5752,0.59,80.428,87.135,72.485,32.132,23.098,25.968,0.2107,0.2999,0.3238,30.588,7.266,0.0293,-0.02148,7.062,0.4534,0.4456,0.3888,-2.791,-1.417,-1.231,0.05346,1.5,2.55,0.6184,0.8118,0.0006818,98.262,4.474,4.47,0.000161,2.121e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02ca5c09_7bfe_4662_bf53_52c7a2e6f53d.png,1024,1.0,33.02,6.425,13.881,212.443,5.817,141.642,106.648,77.62,53.453,6.544,29.617,0.1547,0.6503,0.6771,92.142,109.898,75.283,33.02,46.928,24.68,0.2314,0.3596,0.3574,34.774,2.376,0.01172,-0.001953,5.217,0.4539,0.4259,0.4159,-3.465,-2.027,-1.517,0.2031,1.381,2.534,0.6022,0.7883,0.001027,98.069,4.348,4.449,0.0004354,3.068e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02caef48_af0e_407e_931d_7cd6b7e45bbf.jpg,1152,0.8,11.094,6.424,7.33,57.187,4.981,65.899,36.893,51.694,18.694,15.617,-3.51,0.923,0.4048,0.2586,37.696,20.786,25.941,11.094,10.156,5.749,0.06843,0.1479,0.1477,66.653,4.228,-0.005859,0.02031,6.049,0.5289,0.5166,0.4818,-2.277,-1.178,-1.091,0.003836,1.676,2.582,0.714,0.7941,0.0004667,96.39,4.196,4.42,0.0001306,1.268e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02f6fe2b_34ab_4010_81a2_a61faf8f609f.png,1024,1.0,13.213,6.106,5.057,56.323,4.76,165.069,124.571,106.593,57.278,16.129,18.599,0.07236,0.4908,0.7166,61.841,40.461,51.313,13.213,24.557,22.077,0.1683,0.2413,0.1737,57.697,1.953,-0.009766,0.0,1.925,0.3612,0.3082,0.2441,-3.091,-1.602,-1.306,0.07288,1.412,2.435,0.5723,0.6976,0.0007789,99.271,4.231,4.338,0.0007001,4.035e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\02fe410b_77aa_4814_b08a_178250736b28.jpg,1152,1.25,26.372,7.872,7.165,84.13,6.074,129.622,95.242,53.192,42.194,10.771,24.326,0.04483,0.596,0.509,65.015,69.63,48.617,26.372,10.368,26.567,0.07521,0.2547,0.256,42.643,7.13,0.02031,0.0293,11.417,0.3782,0.3421,0.3247,-2.945,-1.449,-1.454,0.007445,1.382,2.409,0.6236,0.7286,0.0005425,97.312,4.349,4.201,0.0002053,3.555e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\03002aa8_9bd2_4b21_b5ca_5187323e6b8a.jpg,1216,0.7273,20.163,5.773,6.063,73.834,4.869,158.263,144.943,99.502,60.44,1.881,24.54,0.09228,0.5628,0.685,55.184,55.077,59.852,20.163,13.887,33.711,0.2024,0.1806,0.1868,6.716,4.838,-0.01562,-0.01847,10.436,0.4485,0.3197,0.3076,-2.628,-1.445,-1.237,0.006695,1.321,2.485,0.4326,0.7438,0.0007232,91.167,4.54,4.476,0.0005564,3.526e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\03038259_d4a2_4197_81b8_9c8bfe7f4525.png,1024,1.0,27.982,7.824,11.477,105.155,6.597,150.052,140.506,72.763,57.826,-3.009,36.459,0.1522,0.6384,0.6474,75.069,78.39,62.96,27.982,23.225,19.137,0.1159,0.2583,0.2506,25.517,18.508,-0.01172,-0.0918,13.557,0.4075,0.4518,0.3884,-2.812,-1.325,-1.339,0.009382,1.425,2.556,0.7476,0.79,0.000278,96.125,4.45,4.437,0.0001558,2.031e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\0308e20c_ed45_489e_911c_19030e55c696.jpg,1152,0.8,26.745,6.979,10.183,114.423,6.567,90.161,74.083,62.994,32.285,7.873,6.052,0.7955,0.411,0.4039,78.341,67.625,46.83,26.745,15.527,33.061,0.2011,0.256,0.3088,64.129,1.501,0.005859,0.004688,8.71,0.4086,0.4318,0.3659,-2.893,-1.57,-1.465,0.00904,1.373,2.447,0.6953,0.8016,0.0006149,94.354,4.379,4.318,0.0001377,2.626e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\03149b95_80f8_4fd1_9fe4_b0bb10f0a3a0.jpg,2048,1.0,24.8,7.821,6.634,114.37,6.161,115.041,89.976,79.286,39.407,9.014,9.39,0.9801,0.3193,0.4579,73.068,59.008,45.824,24.8,9.002,15.225,0.1509,0.1933,0.2808,42.579,10.572,0.01074,0.05176,10.914,0.5386,0.4955,0.4902,-3.071,-1.312,-1.38,0.009679,1.419,2.468,0.7585,0.8318,0.0003365,95.607,3.836,4.366,0.0001501,1.469e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\03172936_f766_4c6f_80e7_384f4f95df92.jpg,1280,0.6667,13.815,6.114,6.387,70.898,5.487,105.855,94.107,77.975,40.583,3.046,10.289,0.05163,0.2654,0.4335,37.443,38.12,22.933,13.815,11.66,16.531,0.09382,0.1813,0.1584,82.888,2.104,-0.009766,-0.003906,12.15,0.365,0.3378,0.3195,-2.514,-1.43,-1.322,0.00409,1.548,2.427,0.5542,0.8069,0.0009602,92.378,4.363,4.405,0.0002407,2.944e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\031841d9_244b_4e8a_98c9_efad8060a38d.png,1280,0.6667,15.592,7.398,4.502,54.758,6.862,151.997,117.671,138.019,53.258,17.581,-5.988,0.904,0.2891,0.6155,37.454,44.517,27.833,15.592,9.958,13.673,0.1154,0.146,0.1344,36.757,5.452,0.01758,-0.02083,15.81,0.543,0.4475,0.4278,-2.689,-1.344,-1.27,0.003107,1.372,2.439,0.696,0.7727,0.0004749,94.551,4.531,4.411,0.0001835,1.72e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\03219608_e53e_426e_ae42_008c9adc2205.jpg,1024,1.0,31.203,6.854,4.674,74.009,5.37,141.607,140.992,142.594,57.242,0.8044,-0.5561,0.7237,0.1646,0.5909,75.288,77.625,81.422,31.203,2.177,8.065,0.2552,0.1967,0.3175,14.395,15.61,-0.04102,-0.06641,13.269,0.3719,0.244,0.2247,-3.163,-1.579,-1.439,0.02557,1.159,2.338,0.4918,0.6934,0.0009776,89.359,4.309,4.246,0.0006376,2.699e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\03241f60_4281_4559_a890_16db185e931d.jpg,1600,0.7857,13.934,7.325,0.8134,25.228,6.149,94.49,110.568,74.368,44.143,-12.8574,18.286,0.2357,0.345,0.4374,32.183,35.758,30.117,13.934,6.332,4.112,0.0492,0.06083,0.1402,31.312,9.152,0.0,0.04576,7.654,0.5639,0.5304,0.5086,-3.207,-1.596,-1.455,0.007171,0.8804,2.028,0.6084,0.7155,0.0009188,96.491,4.317,3.181,0.000576,6.632e-06,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\03290a39_9ed5_41ef_a220_7a2a78cc0532.png,1024,1.0,23.347,7.785,12.872,179.407,6.216,125.811,109.814,105.578,47.732,9.039,4.883,0.01819,0.474,0.5932,81.764,56.444,48.992,23.347,12.233,27.27,0.3516,0.2205,0.2544,33.785,1.747,0.003906,-0.007812,3.175,0.4911,0.4934,0.4723,-3.187,-1.785,-1.466,0.03278,1.478,2.552,0.7951,0.8231,0.0004677,98.87,4.458,4.463,0.0001809,1.427e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\03420adb_7464_4096_a986_8df8d4e58b5b.jpg,1024,1.0,29.414,7.75,8.637,118.685,5.489,115.829,97.418,76.931,41.2,5.892,13.957,0.07832,0.5162,0.477,76.649,73.133,65.598,29.414,6.134,17.951,0.1341,0.2526,0.284,31.023,16.96,-0.02148,0.08203,12.163,0.312,0.3579,0.3478,-3.121,-1.514,-1.45,0.0213,1.306,2.449,0.6413,0.7837,0.0005811,95.816,4.352,4.42,0.000203,2.611e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\03442c04_c94b_4dfe_b3f4_6215bd74c5d0.jpg,1024,1.0,32.986,7.069,17.875,183.753,5.865,105.767,104.242,94.324,43.77,3.002,6.726,0.8329,0.4546,0.523,85.435,83.781,93.034,32.986,18.242,28.143,0.3064,0.3633,0.3987,26.519,4.752,0.02344,0.003906,6.294,0.6039,0.4333,0.416,-2.846,-1.435,-1.247,0.05715,1.574,2.62,0.6906,0.802,0.000603,98.853,4.53,4.457,0.0002744,2.713e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\03496574_d428_468f_b9c3_45b5270ca324.png,1024,1.0,16.562,5.596,10.279,82.54,4.681,158.841,161.227,164.476,66.022,1.332,-1.34,0.6099,0.2924,0.7353,37.882,42.55,63.494,16.562,2.659,21.167,0.2889,0.1321,0.1851,5.384,4.022,-0.009766,-0.01758,5.573,0.3967,0.2619,0.253,-2.338,-1.153,-1.056,0.04025,1.614,2.636,0.4173,0.74,0.0006317,90.859,4.223,4.386,0.00056,2.633e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\034f50dc_0db2_4b2f_877c_1c208e0e8454.jpg,1024,1.0,29.424,7.543,10.223,82.154,2.45,149.945,147.982,146.5,59.944,0.4569,0.973,0.03953,0.03768,0.5882,73.945,73.683,72.092,29.424,0.589,1.086,0.09586,0.07353,0.2899,15.659,20.267,-0.04688,0.08984,16.862,0.4822,0.4182,0.4233,-2.62,-1.151,-1.259,0.0156,1.309,2.471,0.7379,0.7894,0.0002529,88.791,4.491,4.374,0.0001579,1.976e-05,
C:\Users\sblee\Downloads\Aesthetics-Toolbox-main\split_1\035075c0_1412_46b4_a17f_c25d324be87e.jpg,1216,1.375,19.444,7.297,6.04,97.869,5.829,103.819,91.159,118.182,40.842,12.944,-12.0498,0.8006,0.4179,0.5194,52.367,49.034,57.178,19.444,8.535,16.048,0.1769,0.2234,0.2142,55.048,2.344,0.0,0.01172,9.364,0.2621,0.4447,0.2171,-3.143,-1.82,-1.504,0.02148,1.418,2.456,0.4737,0.7545,0.0006719,95.47,4.44,4.404,0.0003501,2.073e-05,
